ID,bld_eui2,log10_eui,BH,FoC_v,retro,BS,Basement,Year,highrise,area_upper,podium,area_podium,CDH,GHI,wind_speed_10m,landuse,food,retail,parking,office,hotel,Dist_mtr,CLABEL,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_start_weekend,Operate_hours_weekend,Operate_hours,BH,bld_submis
1202,135.47,2.131843131,71.2069321,,NONE,24,0,1998,1,351,1,434,2.5428901,1437.26001,3.28985,11,879.3460083,835.8530273,48.8283997,1775.670044,0,274.1912464,西營盤站,Central Air-Conditioning System,2,1,8,11,8,7,62,71.2069321,2013
1203,135.65,2.132419798,24.8618793,2018,retro_after,3,1,1994,0,0,1,21710,2.3638201,1375.170044,2.5501201,1,1393.729981,5526.959961,38.6571999,1746.030029,0,72.17595385,馬鞍山站,,,,,,,,,24.8618793,2016
1204,135.92,2.133283366,82.0207748,,NONE,26,0,1991,1,582,1,3178,2.6503401,1413.52002,3.0628901,11,379.6220093,88.9973984,205.2539978,357.6889954,0,271.2893901,灣仔站,Central Air-Conditioning System,6,1,8,10,8,6,56,82.0207748,2013
1205,136.31,2.134527718,106.3697128,,NONE,43,0,2006,1,371,1,280,2.6145301,1401.459961,1.84105,1,415.9849854,579.4459839,240.0200043,207.8990021,0,322.8404602,灣仔站,,,,,,,,,106.3697128,2013
1206,136.76,2.135959092,48.5390472,,NONE,22,0,1993,1,150,1,2619,2.6861601,1408.040039,3.2353899,11,345.0610046,272.053009,131.9550018,165.1340027,81.7006989,376.4967193,銅鑼灣站,Central Air-Conditioning System,2,0,9,9,8,5,50,48.5390472,2013
1207,137.08,2.136974096,97.0100708,,NONE,27,0,1991,1,1138,1,1472,2.6861601,1405.119995,2.6740201,41,90.5207977,0,96.5780029,535.6939697,0,436.8850517,北角站,Central Air-Conditioning System,6,1,8.5,10,8.5,5.5,55.5,97.0100708,2013
1208,137.18,2.137290799,51.5251656,2012,retro_after,14,0,1982,1,2618,1,2665,2.7577901,1418.630005,2.7116699,11,904.3220215,512.1950073,72.2984009,227.7879944,0,531.6069506,紅磡站,Central Air-Conditioning System,6,2,8.5,9.5,8.5,4.5,52,51.5251656,2013
1209,137.36,2.137860282,67.708313,,NONE,18,0,1994,1,258,1,896,2.7936001,1421.189941,2.8955801,11,1208.790039,1744.780029,129.8639984,1137.979981,485.4830017,66.5175777,尖沙咀站,Central Air-Conditioning System,,,8,12,8,12,72,67.708313,2013
1210,137.81,2.139280733,53.7115898,,NONE,18,0,1994,1,562,1,1832,2.7936001,1421.189941,3.16328,11,1784.420044,1940.02002,252.4100037,421.493988,54.0994987,144.3293502,尖沙咀站,Central Air-Conditioning System,3,1,9,12,9,12,72,53.7115898,2013
1211,137.82,2.139312246,38.9200096,,NONE,15,0,1966,1,146,1,3389,2.4712601,1410.959961,2.1357999,11,181.0090027,679.6569824,0,1475.349976,0,165.5067174,中環站,Central Air-Conditioning System,2,,8,11,8,11,66,38.9200096,2014
1212,138.27,2.140727963,19.3407593,,NONE,2,0,1992,0,0,1,6054,2.8652301,1429.589966,2.38239,1,580.2919922,2631.909912,80.5413971,478.8760071,0,404.5622926,上水站,,,,,,,,,19.3407593,2014
1213,138.28,2.140759371,7.983561,2015,retro_after,15,0,1988,0,0,1,5489,2.5787101,1416.810059,4.00175,1,0,229.6470032,64.8075027,0,0,1041.845893,紅磡站,,,,,,,,,7.983561,2013
1214,138.61,2.141794564,68.4923172,,NONE,20,0,1997,1,283,1,725,2.7936001,1424.469971,3.11588,11,882.5599976,1079.079956,161.0720062,124.2580032,468.6940002,98.34592274,佐敦站,,,,,,,,,68.4923172,2013
1215,138.62,2.141825895,88.4231033,,NONE,24,0,2002,1,326,1,2625,2.7219701,1428.859985,2.9174199,11,1172.339966,809.3900146,185.723999,471.6960144,1363.709961,272.0507312,旺角站,Individual Air-Conditioning System,2,0,,,,,,88.4231033,2014
1216,138.66,2.141951196,60.6170082,,NONE,16,0,1981,1,337,1,274,2.7936001,1421.550049,3.5354199,11,892.6690063,383.8250122,0,53.0756989,16.7217999,305.2947529,佐敦站,Central Air-Conditioning System,,,9,10,9,9,59,60.6170082,2013
1217,138.95,2.142858551,68.1994095,,NONE,15,0,1998,1,1652,1,2334,2.5070801,1430.680054,2.5794599,11,721.5130005,316.2820129,249.3070068,5680.069824,0,362.1692974,荃灣站,Central Air-Conditioning System,4,1,8,11,8,11,66,68.1994095,2015
1218,139.03,2.143108523,60.4167213,2012,retro_after,25,0,1984,1,374,1,2048,2.6503401,1413.52002,3.3750501,11,2206.090088,656.0059814,331.3869934,71.882103,10.3785,107.3323863,灣仔站,Central Air-Conditioning System,2,0,8.5,10.5,8.5,5,57.5,60.4167213,2014
1219,139.04,2.143139759,19.5693073,2012,retro_after,11,0,1983,1,79,1,468,2.7577901,1423.73999,2.6154799,41,721.9869995,2121.330078,55.5908012,16.5277996,248.7129974,334.4588754,尖沙咀站,Individual Air-Conditioning System,,,,,,,,19.5693073,2014
1220,139.17,2.143545627,49.6508484,,NONE,12,0,1984,1,411,1,839,2.8294201,1450.410034,2.7599699,11,84.8093033,1504.300049,0,572.690979,17.9827003,477.2974461,朗屏站,,,,,,,,,49.6508484,2016
1221,139.19,2.143608035,71.0223541,,NONE,22,0,1984,1,122,1,342,2.7577901,1428.859985,2.9251499,11,91.5550003,2064.050049,94.0236969,1922.849976,70.9316025,365.506898,油麻地站,Individual Air-Conditioning System,,,,,,,,71.0223541,2014
1222,139.72,2.145258577,109.1907501,2018,retro_after,22,0,1994,1,1187,1,1472,2.6861601,1402.930054,3.2042799,11,2265.379883,1614.48999,0,169.6130066,87.3495026,186.0003673,銅鑼灣站,Central Air-Conditioning System,,,10,12,,,,109.1907501,2015
1223,139.77,2.145413965,51.5136566,2015,retro_after,13,0,1982,1,1123,1,1375,2.7577901,1418.27002,3.00648,11,618.3720093,1198.390015,0.210018,38.8708992,0,327.8677683,尖東站,Central Air-Conditioning System,6,1,,,,,,51.5136566,2013
1224,139.83,2.145600358,128.4974365,,NONE,31,1,1995,1,927,1,3709,2.5070801,1426.670044,2.6457801,11,800.0020142,513.9990234,178.8529968,372.9230042,0,198.7099622,上環站,Central Air-Conditioning System,8,1,8,11,8,6,61,128.4974365,2013
1225,139.86,2.145693524,3.9593911,,NONE,15,2,1988,0,0,0,0,2.5787101,1418.27002,3.44157,1,234.9029999,862.0120239,107.7890015,106.737999,0,1033.060153,紅磡站,,,,,,,,,3.9593911,2015
1226,139.96,2.146003934,93.7034073,,NONE,24,0,1996,1,307,1,1529,2.6861601,1411.689941,2.4356401,11,1270.319946,2067.909912,0,2157.52002,152.3079987,483.4110102,灣仔站,Central Air-Conditioning System,2,0,8.5,12,8.5,6,66,93.7034073,2013
1227,140.59,2.147954431,23.0231342,,NONE,20,0,1984,1,438,1,1438,2.6861601,1404.390015,3.3629999,11,3651.449951,2568.439941,0,1621.380005,0,289.0922238,銅鑼灣站,Central Air-Conditioning System,4,0,8,11,8,11,66,23.0231342,2018
1228,140.75,2.148448404,64.5908356,,NONE,15,0,1990,1,307,1,245,2.7936001,1423.380005,3.5354199,11,1248.030029,465.8829956,187.2310028,0,0,281.3377112,佐敦站,,,,,,,,,64.5908356,2013
1229,140.93,2.149003452,18.0494919,,NONE,3,2,1991,0,0,1,10824,2.5428901,1383.569946,2.24354,1,2621.939941,10758.7002,45.9151993,70.0117035,0,302.5837039,沙田站,,,,,,,,,18.0494919,2014
1230,141.17,2.149742415,39.7178421,2015,retro_after,23,0,1983,1,596,1,3098,2.4712601,1409.5,2.437,11,2301.76001,1337.540039,0,959.0689697,0,285.7425441,中環站,Central Air-Conditioning System,3,0,8.5,9.5,8.5,4.5,52,39.7178421,2015
1231,141.63,2.151155255,7.8071542,2015,retro_after,2,0,1986,0,0,0,0,2.6145301,1448.579956,3.0310099,1,186.0480042,437.1010132,87.3808975,32.6122017,0,570.790133,青衣站,,,,,,,,,7.8071542,2014
1232,141.69,2.1513392,22.2702522,2018,retro_after,38,1,1987,0,0,1,3709,2.5070801,1426.670044,2.6457801,41,1017.5,608.4219971,168.0859985,315.3139954,0,164.7935596,上環站,Central Air-Conditioning System,6,1,8,10.5,8,6,58.5,22.2702522,2014
1233,141.79,2.151645603,29.9111042,,NONE,14,0,1981,1,230,1,160,2.7219701,1430.319946,2.59303,1,948.7739868,1172.849976,177.3580017,145.7700043,0,330.3458661,奧運站,,,,,,,,,29.9111042,2013
1234,141.98,2.152227172,65.7581558,2015,retro_after,19,0,1999,1,436,1,1267,2.7577901,1418.27002,2.9570301,11,3149.620117,1114.410034,79.9448013,401.1579895,52.8228989,330.3175868,尖沙咀站,Central Air-Conditioning System,2,1,8.5,10.5,8.5,5.5,58,65.7581558,2013
1235,142.01,2.152318927,127.4221649,2018,retro_after,33,0,1983,1,1485,1,5671,2.6861601,1402.930054,3.3424101,11,944.0720215,297.4679871,63.9572983,405.4809875,0,423.5846536,灣仔站,Central Air-Conditioning System,8,1,8,10,8,6,56,127.4221649,2014
1236,142.4,2.153509989,87.2087097,,NONE,22,1,1982,0,0,1,2619,2.5070801,1413.52002,1.80822,11,909.0130005,2060.229981,0,2764.689941,0,99.74354861,中環站,Central Air-Conditioning System,3,0,8,10,8,5,55,87.2087097,2014
1237,142.41,2.153540486,49.0503349,2018,retro_after,13,0,1963,1,793,1,2516,2.7577901,1419.729981,2.8955801,11,924.5139771,2604.100098,0,2633.439941,143.6239929,199.1696607,尖沙咀站,Central Air-Conditioning System,2,1,8,10,8,5,55,49.0503349,2016
1238,142.58,2.15405861,131.6244812,,NONE,27,0,1994,1,408,1,1153,2.4712601,1405.479981,1.95768,11,2726.110107,1236.119995,158.9179993,458.4190063,0,448.8357845,中環站,Central Air-Conditioning System,3,1,8,11,8,6,61,131.6244812,2013
1239,142.68,2.154363101,52.9839172,,NONE,13,1,1965,1,607,1,536,2.5787101,1431.420044,2.2609601,11,285.3880005,1992.439941,9.02314,0,188.3560028,341.0246249,荃灣站,Individual Air-Conditioning System,,,,,,,,52.9839172,2014
1240,142.92,2.155093008,99.7749329,2012,retro_after,24,0,2002,1,503,1,1792,2.7577901,1416.439941,2.6514399,11,2091.699951,1548.949951,440.8399963,1045.069946,0,243.0930267,觀塘站,Central Air-Conditioning System,3,1,8.5,10,8.5,4.5,54.5,99.7749329,2013
1241,143.17,2.155852025,28.1581345,2018,retro_after,5,3,1991,1,1645,1,13294,2.7577901,1433.609985,2.1565101,11,7911.279785,22295.40039,47.7127991,2453.649902,0,125.956686,葵芳站,Central Air-Conditioning System,6,3,8,12,8,12,72,28.1581345,2015
1242,143.33,2.156337101,137.490036,2015,retro_after,28,0,2011,1,892,1,6019,2.5070801,1420.819946,2.4760599,11,1050.77002,1766.660034,0,1175.719971,0,245.403269,香港站,Central Air-Conditioning System,4,1,8,16,8,6.5,86.5,137.490036,2016
1243,143.41,2.156579436,110.892868,,NONE,31,0,1993,1,525,1,1124,2.6861601,1411.329956,3.49646,11,2479.699951,1127.140015,312.9620056,256.9299927,0,504.0124066,銅鑼灣站,Central Air-Conditioning System,4,1,8,10,8,5,55,110.892868,2014
1244,143.59,2.157124196,99.7197723,,NONE,22,0,1986,1,137,1,2037,2.4712601,1405.479981,2.9142699,11,3529.379883,1927.969971,30.5723991,2228.459961,0,297.0699438,中環站,Individual Air-Conditioning System,2,0,,,,,,99.7197723,2015
1245,143.67,2.157366092,49.6531906,2018,retro_after,12,0,1982,1,937,1,1238,2.7577901,1418.27002,2.7116699,11,639.6920166,985.9039917,80.7161026,190.5610046,0,488.7471196,尖沙咀站,Central Air-Conditioning System,4,1,8,10,8,6,56,49.6531906,2013
1246,143.87,2.157970244,63.2787132,,NONE,42,1,1977,1,3283,1,6967,2.4712601,1409.5,2.4864399,11,827.947998,1483.069946,61.7120018,1032.390015,0,175.3290663,中環站,,,,,,,,,63.2787132,2013
1247,143.99,2.158332332,118.3149109,,NONE,24,0,1995,1,1429,1,2065,2.6145301,1425.939941,4.5046701,11,86.5287018,0,172.9069977,0,0,1075.899028,柴灣站,Central Air-Conditioning System,7,3,8,11,8,11,66,118.3149109,2014
1248,144.17,2.158874898,60.3257408,,NONE,15,0,1988,0,0,1,2459,2.7577901,1419.729981,2.6154799,11,2692.050049,453.8500061,0,56.2885017,0,199.0174172,尖沙咀站,Individual Air-Conditioning System,,,,,,,,60.3257408,2014
1249,144.48,2.159807733,14.7720432,2018,retro_after,2,0,1984,0,0,1,8610,2.5428901,1386.849976,2.20029,2,1924.140015,2784.189941,84.6412964,854.276001,0,932.7252668,大埔墟站,,,,,,,,,14.7720432,2014
1250,144.5,2.159867847,82.1570663,,NONE,20,0,1993,1,288,1,200,2.7936001,1421.550049,3.5354199,11,1797.23999,562.5889893,0,204.8009949,0,269.1163312,佐敦站,Central Air-Conditioning System,2,0,8,11,8,5,60,82.1570663,2015
1251,144.74,2.160588568,7.9266219,2012,retro_after,16,1,1986,0,0,1,9414,2.6145301,1416.069946,3.4474499,1,727.4589844,452.868988,0,43.0172005,0,543.5880993,紅磡站,,,,,,,,,7.9266219,2014
1252,145.51,2.162892841,32.9197502,,NONE,10,0,1954,1,361,1,3389,2.5070801,1410.959961,2.1357999,11,818.0020142,835.3530273,0,1624.959961,0,136.006873,中環站,Central Air-Conditioning System,2,,7,12,7,6,66,32.9197502,2015
1253,145.68,2.163399933,5.3682733,,NONE,11,1,1987,0,0,0,0,2.7219701,1425.939941,2.02757,41,0,0,0,0,0,290.4371027,荔枝角站,,,,,,,,,5.3682733,2014
1254,145.69,2.163429743,51.0600471,2018,retro_after,16,2,1981,1,1849,1,2094,2.7577901,1418.27002,2.9010701,11,543.1329956,1446.329956,17.9155006,196.621994,0,397.0576947,尖東站,Central Air-Conditioning System,7,1,8.5,9.5,8.5,4.5,52,51.0600471,2014
1255,145.83,2.163846876,72.8297577,2015,retro_before,88,0,2003,0,0,1,1620,2.6503401,1392.329956,2.09202,1,0,0,0,0,0,152.8854907,彩虹站,Central Air-Conditioning System,42,3,8,11,8,5,60,72.8297577,2013
1256,145.95,2.164204099,61.0305901,,NONE,14,0,1979,1,396,1,1398,2.7936001,1424.469971,2.3709099,11,37.4784012,699.4459839,0,345.1650085,60.2308006,128.7832338,佐敦站,Central Air-Conditioning System,2,0,9,9,9,4,49,61.0305901,2013
1257,146.39,2.165511411,229.1459198,,NONE,53,0,1998,1,1757,1,3555,2.5070801,1426.670044,3.10741,11,723.2540283,637.8969727,130.3990021,446.7290039,0,127.9953315,上環站,Central Air-Conditioning System,16,2,8.5,10.5,8.5,5.5,58,229.1459198,2014
1258,147.04,2.167435494,7.9400849,,NONE,16,1,1988,0,0,1,9169,2.5787101,1416.810059,3.45081,1,491.3399963,151.3589935,52.0601006,56.3837013,0,853.522339,紅磡站,,,,,,,,,7.9400849,2013
1259,147.06,2.167494562,77.812439,,NONE,19,0,1997,1,242,1,394,2.6503401,1428.859985,2.66429,11,1293.52002,504.2860107,179.3190002,909.3920288,258.3720093,215.896658,旺角站,,,,,,,,,77.812439,2014
1260,147.19,2.167878305,47.5148087,,NONE,11,0,2004,1,388,1,314,2.5787101,1434.699951,2.5722401,11,3454.790039,4569.229981,134.0429993,673.1160278,0,411.3548966,荃灣站,,,,,,,,,47.5148087,2014
1261,147.22,2.167966813,90.0727005,,NONE,24,0,1995,1,285,1,1529,2.6861601,1411.329956,2.4356401,11,1151.140015,1544.01001,0,1959.949951,118.939003,507.0688779,灣仔站,,,,,,,,,90.0727005,2013
1262,148.23,2.170936109,48.8162918,,NONE,23,0,1996,1,171,1,862,2.7936001,1423.73999,3.11588,11,888.2719727,1042.98999,72.3943024,268.2780151,271.9790039,230.5185418,佐敦站,Central Air-Conditioning System,2,2,9,9,9,4,49,48.8162918,2016
1263,148.44,2.171550946,21.5799255,,NONE,21,0,1993,1,2306,1,2123,2.8652301,1447.849976,2.9377799,22,0,0,0,191.9080048,0,1876.565357,朗屏站,Individual Air-Conditioning System,2,0,8.5,14,8.5,14,84,21.5799255,2014
1264,148.61,2.172048034,79.9401398,,NONE,22,0,1994,1,244,1,1957,2.4712601,1410.959961,2.9142699,41,2361.090088,2234.149902,0,151.6199951,0,269.4550009,中環站,Central Air-Conditioning System,2,0,8,11,8,6,61,79.9401398,2014
1265,148.83,2.172690482,107.3491898,,NONE,29,0,1994,1,713,1,1900,2.5070801,1424.839966,3.9825599,11,674.2030029,1015.859985,0,1085.359985,0,152.639974,上環站,Central Air-Conditioning System,4,1,8.5,10,8.5,5,55,107.3491898,2015
1266,149.57,2.174844494,83.8034286,,NONE,24,0,1992,1,227,1,1341,2.7577901,1428.130005,2.90924,11,3436.810059,1127.949951,83.1875,1275.229981,73.8792038,222.2356985,油麻地站,Central Air-Conditioning System,2,3,8,10,8,6,56,83.8034286,2016
1267,149.65,2.175076721,19.7217731,,NONE,5,0,1983,1,153,1,7081,2.6861601,1404.02002,3.2042799,11,4156.830078,5262.220215,0.0331046,2395.209961,0,20.73660172,銅鑼灣站,,,,,,,,,19.7217731,2013
1268,150.35,2.177103432,61.079071,,NONE,18,0,1983,1,330,1,5392,2.7577901,1421.189941,2.9570301,11,3206.090088,1422.459961,21.7474003,1152.329956,659.7479858,241.1068662,尖沙咀站,Central Air-Conditioning System,2,1,8,10,8,6,56,61.079071,2013
1269,150.68,2.178055612,10.5977697,2012,retro_after,16,1,1987,0,0,1,9283,2.5787101,1416.810059,3.4474499,1,713.0349731,162.5090027,57.6874008,63.5411987,0,669.079144,紅磡站,,,,,,,,,10.5977697,2014
1270,150.99,2.178948185,44.1277046,,NONE,12,0,1983,1,293,1,559,2.6861601,1450.040039,2.8494,11,996.5050049,1263.939941,63.2751007,243.7960052,0,593.5159204,元朗站,,,,,,,,,44.1277046,2018
1271,151.2,2.179551791,25.4454002,,NONE,22,1,1986,1,353,1,1124,2.4712601,1409.5,2.9142699,11,1819.439941,1992.729981,0,462.7149963,0,181.8740209,中環站,Central Air-Conditioning System,,,8,11,8,6,61,25.4454002,2015
1272,151.23,2.179637952,78.4384689,,NONE,24,0,1984,1,204,1,1124,2.7219701,1428.859985,2.90924,11,397.473999,860.9790039,0,1685.969971,38.9869003,322.3156836,油麻地站,Central Air-Conditioning System,,,8,12,8,12,72,78.4384689,2013
1273,151.74,2.18110008,66.345871,,NONE,28,0,2007,1,832,1,7657,2.7936001,1432.880005,1.81496,11,430.7019958,236.6790009,342.7170105,475.2600098,0,202.7982442,荔枝角站,Central Air-Conditioning System,6,1,8.5,10,8.5,6,56,66.345871,2015
1274,151.98,2.18178644,19.5261726,,NONE,16,0,1985,1,139,1,1832,2.6861601,1411.329956,2.6143,41,734.4899902,610.2150269,50.4090996,425.9679871,0,411.1047526,銅鑼灣站,Individual Air-Conditioning System,,,,,,,,19.5261726,2013
1275,152.07,2.182043546,84.8042984,,NONE,24,3,1997,1,1584,1,27507,2.4354501,1463.560059,2.14382,11,1308.560059,1828.810059,51.2112999,1021.450012,0,668.9218778,屯門站,,,,,,,,,84.8042984,2013
1276,152.39,2.182956469,24.1650391,,NONE,4,2,1996,0,0,1,2819,2.6145301,1402.930054,2.5875001,1,2837.929932,4528.419922,87.5623016,1360.449951,44.4760017,766.4831164,黃大仙站,,,,,,,,,24.1650391,2015
1277,152.64,2.183668357,78.5580063,,NONE,26,2,1982,1,668,1,947,2.6145301,1400.369995,3.6013601,41,448.0289917,1687.319946,2.9009299,1296.420044,0,137.3549488,炮台山站,Central Air-Conditioning System,4,1,8,12,8,5,65,78.5580063,2013
1278,152.87,2.184322266,92.4656219,,NONE,20,0,1999,1,192,1,2459,2.7577901,1419.729981,2.6154799,11,1373.569946,300.6520081,0,93.8078003,0,218.2473609,尖沙咀站,Central Air-Conditioning System,2,0,8,12,8,5,65,92.4656219,2016
1279,153.33,2.185627136,75.8145065,2018,retro_after,46,0,2001,0,0,1,6659,2.6861601,1406.939941,3.2042799,11,6054.959961,17201.59961,183.4029999,792.8950195,0,222.1142631,銅鑼灣站,,,,,,,,,75.8145065,2013
1280,153.41,2.18585367,24.2103462,,NONE,11,0,1975,1,198,1,970,2.6503401,1413.150024,3.55198,11,814.6019897,724.3029785,0,3901.280029,0,188.6515888,灣仔站,Central Air-Conditioning System,2,,8,10.5,8,5.5,58,24.2103462,2015
1281,153.66,2.186560829,73.5261993,2015,retro_after,21,1,1982,1,1441,1,3035,2.6861601,1428.859985,2.5111799,11,1835.949951,2435.810059,0,184.0079956,0,62.65272489,旺角站,,,,,,,,,73.5261993,2014
1282,153.76,2.18684337,49.6435356,,NONE,21,0,1982,1,772,1,799,2.5070801,1423.73999,3.9825599,11,1386.280029,2793.290039,40.483799,1171.329956,33.2162018,323.7312198,上環站,Central Air-Conditioning System,2,1,9,12,9,12,72,49.6435356,2014
1283,153.81,2.186984572,192.1870117,,NONE,40,1,2006,1,512,1,1620,2.6503401,1395.26001,2.09202,1,723.3729858,781.2399902,0,129.9230042,0,142.7900916,彩虹站,,,,,,,,,192.1870117,2014
1284,153.92,2.187295055,91.8250046,,NONE,24,1,1995,1,320,1,1341,2.7577901,1428.130005,2.90924,11,4331.350098,1108.209961,59.4440002,1418.98999,87.205101,246.7410495,油麻地站,Central Air-Conditioning System,3,1,8,10.5,8,6,58.5,91.8250046,2013
1285,154.69,2.189462239,46.3396301,,NONE,20,0,1987,0,0,1,4228,2.6861601,1402.930054,3.3629999,11,4379.330078,4886.220215,0.0104655,744.0469971,0,118.8061448,銅鑼灣站,Central Air-Conditioning System,3,1,8.5,12,8.5,12,72,46.3396301,2018
1286,154.96,2.190219608,65.6054535,,NONE,16,0,1990,1,615,1,1392,2.7936001,1421.189941,3.16328,11,774.6220093,1461.810059,169.4490051,591.96698,161.3000031,198.2747592,尖沙咀站,Central Air-Conditioning System,3,1,10,12,10,12,72,65.6054535,2015
1287,155.06,2.19049978,80.7920532,,NONE,23,0,1977,1,555,1,2950,2.7219701,1427.76001,2.9174199,11,1710.23999,5874.990234,0,3200.840088,0,211.2560961,旺角站,Central Air-Conditioning System,4,1,8,11,8,11,66,80.7920532,2013
1288,155.09,2.190583796,142.4641876,2018,retro_after,37,0,1979,1,2261,1,6168,2.7219701,1402.560059,3.3629999,11,3341.330078,16884.40039,165.9799957,5582.259766,212.3350067,353.8339414,銅鑼灣站,,,,,,,,,142.4641876,2014
1289,155.24,2.191003634,45.2071304,,NONE,17,0,1976,1,156,1,171,2.7577901,1415.709961,2.8955801,11,1528.630005,2710.969971,198.5879974,24.8861008,52.1371994,114.4950503,尖沙咀站,Central Air-Conditioning System,2,0,9,9.5,9,5.5,53,45.2071304,2015
1290,155.73,2.192372284,42.7948761,,NONE,18,0,1988,1,295,1,5392,2.7577901,1418.27002,2.9570301,11,2035.27002,1157.670044,11.2679005,249.4889984,0,390.2057756,尖沙咀站,Central Air-Conditioning System,,,8.5,10.5,8.5,6,58.5,42.7948761,2013
1291,156.74,2.195179842,17.5170345,2018,retro_after,21,2,2010,0,0,1,7183,2.6861601,1416.810059,2.9684899,11,923.5910034,285.8410034,49.3016014,120.0770035,41.7445984,578.1375743,觀塘站,Central Air-Conditioning System,12,4,8.5,11,8.5,5,60,17.5170345,2013
1292,157.13,2.196259111,28.1182766,,NONE,5,0,1980,1,75,1,354,2.3996301,1484.380005,2.9476099,11,263.3970032,179.9109955,0,187.7779999,0,3645.054049,金鐘站,Central Air-Conditioning System,4,,,,,,,28.1182766,2014
1293,157.15,2.196314385,26.3884411,,NONE,6,0,1981,1,462,1,747,2.6145301,1416.069946,2.3429401,11,953.7109985,1582.979981,0.864132,775.6989746,76.5229034,1155.374782,樂富站,,,,,,,,,26.3884411,2013
1294,157.16,2.19634202,45.8084946,2015,retro_after,4,0,1998,0,0,0,0,2.6503401,1443.829956,3.1447301,1,711.2609863,1858.089966,131.3450012,56.8502007,0,7.490735793,青衣站,,,,,,,,,45.8084946,2015
1295,157.73,2.197914303,93.2049026,,NONE,25,0,1990,1,423,1,981,2.6861601,1411.329956,2.4356401,11,0,0,0,0,0,530.4303763,銅鑼灣站,Central Air-Conditioning System,4,1,8,10,8,5,55,93.2049026,2015
1296,157.95,2.19851963,5.1550474,2012,retro_before,22,0,1975,0,0,0,0,2.5787101,1413.150024,3.13729,41,0,123.7220001,61.6491013,63.7182007,0,377.0758947,金鐘站,Central Air-Conditioning System,12,1,8,11,8,5,60,5.1550474,2013
1297,158.33,2.199563212,92.6330032,,NONE,26,0,1997,1,2061,1,2682,2.7577901,1438.349976,2.3797901,23,0,0,92.1186981,83.5991974,0,868.7632352,葵芳站,Central Air-Conditioning System,,,9,9,9,5,50,92.6330032,2015
1298,159.15,2.201806643,20.5170918,,NONE,2,0,1999,0,0,1,11371,2.5787101,1433.23999,2.86676,1,1019.76001,5759.089844,0,1215.369995,0,124.1140251,坑口站,,,,,,,,,20.5170918,2021
1299,160.72,2.206069924,153.0776062,,NONE,38,0,1994,1,558,1,2830,2.6861601,1411.329956,2.4356401,11,613.0670166,1328.089966,305.0090027,348.4240112,0,451.2452048,銅鑼灣站,Central Air-Conditioning System,5,1,8,11,8,9,64,153.0776062,2017
1300,160.83,2.206367062,120.3677063,,NONE,30,0,2012,1,131,1,474,2.6503401,1428.130005,2.1875999,1,329.144989,1452.030029,52.2042999,0,86.7266006,216.7605244,太子站,,,,,,,,,120.3677063,2014
1301,161.16,2.207257259,33.4090118,2012,retro_after,29,0,1983,1,494,1,1153,2.7936001,1450.410034,2.7599699,11,677.3569946,3071,0,579.3400269,0,521.4662523,朗屏站,,,,,,,,,33.4090118,2016
1302,161.87,2.209166367,22.210413,,NONE,24,0,1983,1,558,1,6967,2.4712601,1409.5,2.4864399,41,535.026001,1236.640015,67.4831009,1223.319946,0,236.5886504,中環站,Central Air-Conditioning System,3,1,8.5,10.5,8.5,5,57.5,22.210413,2017
1303,162.06,2.209675835,34.9464531,,NONE,7,1,1974,1,112,1,291,2.4712601,1409.5,2.4864399,11,1714.569946,2217.959961,160.4199982,1564.319946,25.7091007,192.5530044,中環站,,,,,,,,,34.9464531,2017
1304,163.11,2.212480588,21.2231369,2018,retro_after,46,0,1990,0,0,0,0,2.5428901,1392.329956,1.53289,11,2006.52002,4814.259766,181.1519928,384.2810059,102.3590012,208.4054971,金鐘站,,,,,,,,,21.2231369,2016
1305,164.03,2.214923285,12.4967947,2015,retro_after,38,0,1976,1,3291,1,3053,2.7219701,1404.02002,2.6608,41,3251.540039,6036.810059,142.4060059,1697.98999,87.5779037,235.5152828,銅鑼灣站,Central Air-Conditioning System,12,1,8,11,8,5,60,12.4967947,2013
1306,164.05,2.214976235,36.2312965,,NONE,5,0,1980,1,52,1,1780,2.5070801,1424.839966,2.6457801,11,430.4100037,659.2139893,0,2818.179932,145.2129974,80.82357005,上環站,,,,,,,,,36.2312965,2014
1307,164.51,2.216192302,63.4882545,,NONE,28,1,1991,0,0,1,496,2.5070801,1426.670044,2.6457801,11,622.8189697,173.5619965,0,184.4960022,0,146.2356525,上環站,Central Air-Conditioning System,4,1,8.5,10,8.5,5,55,63.4882545,2013
1308,164.64,2.216535357,70.1759644,,NONE,24,0,1995,1,344,1,1147,2.7936001,1424.469971,3.11588,11,735.4890137,523.6480103,149.8269958,2419.639893,0,179.2037849,佐敦站,Central Air-Conditioning System,5,1,8.5,10.5,8.5,4.5,57,70.1759644,2016
1309,165.06,2.217641841,60.9328575,,NONE,15,0,1984,1,536,1,1740,2.7219701,1428.130005,2.5111799,11,656.348999,2011.829956,0,662.7039795,0,65.82201407,旺角站,Central Air-Conditioning System,5,0,8,10,8,5,55,60.9328575,2014
1310,165.11,2.217773377,7.8081951,2012,retro_after,16,3,1989,0,0,1,15297,2.5787101,1418.630005,3.8926699,1,439.3659973,2739.629883,84.6635971,127.9800034,0,857.2413443,紅磡站,,,,,,,,,7.8081951,2015
